# gpu   pwr  temp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
# Idx     W     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
    0    48    58     2     0     0     0  4513  1677     0     0   445     5     -     -     0   246    40
    0    48    58     2     0     0     0  4513  1676     0     0   445     5     -     -     0   218    39
    0    48    58     2     0     0     0  4513  1677     0     0   445     5     -     -     0   244    38
    0    48    58     2     0     0     0  4513  1677     0     0   445     5     -     -     0   220    40
    0    48    58     2     0     0     0  4513  1676     0     0   445     5     -     -     0   229    39
    0    48    58     2     0     0     0  4513  1677     0     0   445     5     -     -     0   262    39
    0    48    58     2     0     0     0  4513  1678     0     0   445     5     -     -     0   239    39
    0    48    58     2     0     0     0  4513  1676     0     0   445     5     -     -     0   276    39
    0    48    59     3     0     0     0  4513  1676     0     0   445     5     -     -     0   256    39
    0    48    59     2     0     0     0  4513  1677     0     0   445     5     -     -     0   255    45
    0    48    59     2     0     0     0  4513  1677     0     0   445     5     -     -     0   219    40
    0    49    59     2     0     0     0  4513  1677     0     0   445     5     -     -     0   255    39
    0    48    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   218    37
    0    49    59     3     0     0     0  4513  1676     0     0   445     5     -     -     0   287    37
    0    49    59     3     0     0     0  4513  1677     0     0   445     5     -     -     0   256    38
    0    49    59     3     0     0     0  4513  1678     0     0   445     5     -     -     0   223    38
# gpu   pwr  temp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
# Idx     W     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
    0    49    59     2     0     0     0  4513  1677     0     0   445     5     -     -     0   223    36
    0    49    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   216    36
    0    48    58     2     0     0     0  4513  1676     0     0   445     5     -     -     0   278    37
    0    49    60     2     0     0     0  4513  1675     0     0   445     5     -     -     0   227    36
    0    49    60     2     0     0     0  4513  1676     0     0   445     5     -     -     0   258    37
    0    49    60     2     0     0     0  4513  1675     0     0   445     5     -     -     0   248    36
    0    49    60     2     0     0     0  4513  1675     0     0   445     5     -     -     0   224    38
    0    49    60     2     0     0     0  4513  1674     0     0   445     5     -     -     0   274    39
    0    49    60     2     0     0     0  4513  1674     0     0   445     5     -     -     0   223    39
    0    49    60     3     0     0     0  4513  1674     0     0   445     5     -     -     0   220    41
    0    49    60     2     0     0     0  4513  1672     0     0   445     5     -     -     0   283    40
    0    49    60     2     0     0     0  4513  1672     0     0   445     5     -     -     0   226    40
    0    49    60     2     0     0     0  4513  1671     0     0   445     5     -     -     0   220    30
    0    49    61     3     0     0     0  4513  1673     0     0   445     5     -     -     0   222    30
    0    49    61     3     0     0     0  4513  1674     0     0   445     5     -     -     0   222    30
    0    49    61     2     0     0     0  4513  1673     0     0   445     5     -     -     0   247    29
    0    49    61     2     0     0     0  4513  1674     0     0   445     5     -     -     0   220    31
    0    49    61     2     0     0     0  4513  1674     0     0   445     5     -     -     0   289    31
    0    49    61     2     0     0     0  4513  1673     0     0   445     5     -     -     0   222    31
    0    49    61     2     0     0     0  4513  1675     0     0   445     5     -     -     0   222    31
    0    49    61     2     0     0     0  4513  1673     0     0   445     5     -     -     0   223    32
    0    52    61     2     0     0     0  4513  1675     0     0   445     5     -     -     0   221    32
    0    49    61     2     0     0     0  4513  1672     0     0   445     5     -     -     0   255    31
    0    49    61     2     0     0     0  4513  1672     0     0   445     5     -     -     0   240    38
    0    49    61     2     0     0     0  4513  1672     0     0   445     5     -     -     0   223    32
    0    49    61     2     0     0     0  4513  1671     0     0   445     5     -     -     0   217    31
    0    49    61     2     0     0     0  4513  1674     0     0   445     5     -     -     0   257    31
    0    49    61     2     0     0     0  4513  1674     0     0   445     5     -     -     0   226    31
    0    49    61     2     0     0     0  4513  1674     0     0   445     5     -     -     0   261    31
    0    49    61     2     0     0     0  4513  1673     0     0   445     5     -     -     0   223    31
    0    49    61     3     0     0     0  4513  1671     0     0   445     5     -     -     0   268    31
    0    49    61     3     0     0     0  4513  1673     0     0   445     5     -     -     0   251    38
    0    49    61     2     0     0     0  4513  1672     0     0   445     5     -     -     0   291    31
    0    49    61     2     0     0     0  4513  1671     0     0   445     5     -     -     0   266    30
    0    49    61     2     0     0     0  4513  1673     0     0   445     5     -     -     0   253    30
    0    49    61     2     0     0     0  4513  1672     0     0   445     5     -     -     0   216    30
    0    49    61     2     0     0     0  4513  1673     0     0   445     5     -     -     0   225    29
    0    49    61     2     0     0     0  4513  1674     0     0   445     5     -     -     0   221    29
    0    49    61     2     0     0     0  4513  1673     0     0   445     5     -     -     0   292    37
    0    49    61     2     0     0     0  4513  1675     0     0   445     5     -     -     0   248    37
    0    49    61     2     0     0     0  4513  1675     0     0   445     5     -     -     0   237    37
    0    49    61     2     0     0     0  4513  1674     0     0   445     5     -     -     0   218    37
    0    49    61     2     0     0     0  4513  1673     0     0   445     5     -     -     0   221    38
    0    49    61     2     0     0     0  4513  1672     0     0   445     5     -     -     0   221    38
# gpu   pwr  temp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
# Idx     W     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
    0    49    60     2     0     0     0  4513  1673     0     0   445     5     -     -     0   266    37
    0    49    61     2     0     0     0  4513  1675     0     0   445     5     -     -     0   255    37
    0    49    61     2     0     0     0  4513  1672     0     0   445     5     -     -     0   226    46
    0    49    61     3     0     0     0  4513  1672     0     0   445     5     -     -     0   291    39
    0    49    61     3     0     0     0  4513  1673     0     0   445     5     -     -     0   261    39
