# gpu   pwr  temp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
# Idx     W     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
    0    48    58     2     0     0     0  4513  1678     0     0   445     5     -     -     0     2     1
    0    48    58     2     0     0     0  4513  1679     0     0   445     5     -     -     0     2     1
    0    48    58     3     0     0     0  4513  1677     0     0   445     5     -     -     0     3     0
    0    48    58     2     0     0     0  4513  1678     0     0   445     5     -     -     0     3     0
    0    48    58     2     0     0     0  4513  1679     0     0   445     5     -     -     0     3     0
    0    48    59     2     0     0     0  4513  1677     0     0   445     5     -     -     0     3     0
    0    48    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0     0     2
    0    48    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0     1     2
    0    48    59     2     0     0     0  4513  1675     0     0   445     5     -     -     0     0     2
    0    48    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0     0     1
# gpu   pwr  temp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
# Idx     W     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
    0    48    59     2     0     0     0  4513  1677     0     0   445     5     -     -     0     1     2
    0    49    59     1     0     0     0  4513  1675     0     0   445     5     -     -     0     1     1
    0    49    59     2     0     0     0  4513  1674     0     0   445     5     -     -     0     0     1
    0    49    59     2     0     0     0  4513  1674     0     0   445     5     -     -     0     0     1
    0    49    60     2     0     0     0  4513  1675     0     0   445     5     -     -     0     0     4
    0    49    60     2     0     0     0  4513  1677     0     0   445     5     -     -     0     0     0
    0    49    60     3     0     0     0  4513  1676     0     0   445     5     -     -     0     0     0
    0    49    60     2     0     0     0  4513  1675     0     0   445     5     -     -     0     0     0
    0    49    60     2     0     0     0  4513  1676     0     0   445     5     -     -     0     0     0
    0    49    60     2     0     0     0  4513  1676     0     0   445     5     -     -     0     0     0
    0    49    60     2     0     0     0  4513  1677     0     0   445     5     -     -     0     0     0
    0    49    60     2     0     0     0  4513  1677     0     0   445     5     -     -     0     0     0
    0    49    60     2     0     0     0  4513  1676     0     0   445     5     -     -     0     0     0
    0    49    60     2     0     0     0  4513  1674     0     0   445     5     -     -     0     0     0
    0    49    61     2     0     0     0  4513  1675     0     0   445     5     -     -     0     0     0
    0    49    61     2     0     0     0  4513  1674     0     0   445     5     -     -     0     0     0
    0    49    61     2     0     0     0  4513  1673     0     0   445     5     -     -     0     0     0
    0    49    61     2     0     0     0  4513  1675     0     0   445     5     -     -     0     1     0
    0    49    61     2     0     0     0  4513  1674     0     0   445     5     -     -     0     0     0
    0    49    61     2     0     0     0  4513  1674     0     0   445     5     -     -     0     0     0
    0    49    61     2     0     0     0  4513  1671     0     0   445     5     -     -     0     0     0
    0    49    61     2     0     0     0  4513  1671     0     0   445     5     -     -     0     0     0
    0    49    61     2     0     0     0  4513  1671     0     0   445     5     -     -     0     0     0
    0    49    61     2     0     0     0  4513  1671     0     0   445     5     -     -     0     2     0
    0    49    61     2     0     0     0  4513  1674     0     0   445     5     -     -     0     0     0
    0    49    62     2     0     0     0  4513  1675     0     0   445     5     -     -     0     0     0
    0    49    62     2     0     0     0  4513  1674     0     0   445     5     -     -     0     0     0
    0    49    62     2     0     0     0  4513  1673     0     0   445     5     -     -     0     0     0
    0    50    62     2     0     0     0  4513  1674     0     0   445     5     -     -     0     0     0
    0    49    62     2     0     0     0  4513  1672     0     0   445     5     -     -     0     0     0
    0    49    62     2     0     0     0  4513  1673     0     0   445     5     -     -     0     1     0
    0    49    62     2     0     0     0  4513  1674     0     0   445     5     -     -     0     1     0
    0    51    62     1     0     0     0  5005  1672     0     0   155     5     -     -     0     0     0
    0    51    62     0     0     0     0  5005  1671     0     0   155     5     -     -     0     2     0
    0    43    61     0     0     0     0  5005  1610     0     0   155     5     -     -     0     0     0
    0    43    61     0     0     0     0  5005  1182     0     0   155     5     -     -     0     0     0
    0    41    61     0     0     0     0  4513  1182     0     0   155     5     -     -     0     0     0
    0    41    61     0     0     0     0  4513  1185     0     0   155     5     -     -     0     0     0
    0    41    61     0     0     0     0  4513  1185     0     0   155     5     -     -     0     0     0
    0    18    60     0     2     0     0   810   422     0     0   155     5     -     -     0     0     0
    0    18    60     0     2     0     0   810   209     0     0   155     5     -     -     0     0     3
    0    17    60     0     4     0     0   405   197     0     0   155     5     -     -     0     0     2
    0    14    60     0     4     0     0   405    51     5     0   155     5     -     -     0     0     2
    0    14    60     0     4     0     0   405    53    17     0   155     5     -     -     0     0     2
# gpu   pwr  temp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
# Idx     W     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
    0    14    59     8     4     0     0   405    37    30     0   155     5     -     -     0     0     2
    0    14    59     8     4     0     0   405    27   100     0   155     5     -     -     0     0     2
    0    14    59     8     4     0     0   405    27   100     0   155     5     -     -     0     0     2
    0    14    59     0     4     0     0   405    27   100     0   155     5     -     -     0     0     6
    0    14    59     0     4     0     0   405    27   100     0   155     5     -     -     0     0     1
    0    14    59     0     4     0     0   405    26   100     0   155     5     -     -     0     0     0
    0    15    59     0     4     0     0   405    27   100     0   155     5     -     -     0     0     0
    0    14    58     0     4     0     0   405    27   100     0   155     5     -     -     0     0     0
    0    14    58     0     4     0     0   405    27   100     0   155     5     -     -     0     0     1
    0    14    58     0     4     0     0   405    26   100     0   155     5     -     -     0     1     1
    0    14    58     0     4     0     0   405    27   100     0   155     5     -     -     0     2     0
    0    14    58     0     4     0     0   405    27   100     0   155     5     -     -     0     2     0
    0    14    58     0     4     0     0   405    27   100     0   155     5     -     -     0     2     0
    0    14    58     0     4     0     0   405    26   100     0   155     5     -     -     0     1     0
    0    15    58     1     4     0     0   405    27   100     0   155     5     -     -     0     0     0
    0    14    57     1     4     0     0   405    26   100     0   155     5     -     -     0     6     0
    0    14    57     6     4     0     0   405    26   100     0   155     5     -     -     0     0     0
    0    14    57     2     4     0     0   405    25   100     0   155     5     -     -     0     0     0
    0    14    57     3     4     0     0   405    27   100     0   155     5     -     -     0     0     0
    0    14    57     0     4     0     0   405    26   100     0   155     5     -     -     0     0     0
    0    14    57     0     4     0     0   405    26   100     0   155     5     -     -     0     5     4
    0    14    57     0     4     0     0   405    32   100     0   155     5     -     -     0     0     0
